ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Sales,risk,profit,riskNorm,profitNorm,R-score
1403,31,No,Travel_Rarely,Sales,2,1,Medical,4,Female,1,1,Sales Representative,4,Divorced,1129,1,Yes,11,3,3,3,1,4,3,1,0,0,0,53987,0.50629,3.9849,0.51616,0.19083,0.098501
102,32,No,Travel_Rarely,Sales,1,1,Life Sciences,4,Male,3,1,Sales Representative,1,Single,2956,1,No,13,3,4,0,1,2,3,1,0,0,0,276921,0.25455,7.8067,0.25952,0.37386,0.097022
1436,44,No,Travel_Rarely,Sales,1,3,Medical,2,Male,3,1,Sales Representative,4,Single,2436,6,Yes,12,3,3,0,6,2,3,4,3,1,2,264975,0.21767,9.0646,0.22192,0.43409,0.096333
477,24,No,Travel_Rarely,Sales,17,2,Other,4,Male,2,1,Sales Representative,2,Married,2127,1,No,21,4,4,1,1,2,3,1,0,0,0,248418,0.2007,9.7327,0.20461,0.46609,0.095368
416,34,Yes,Travel_Frequently,Sales,6,2,Marketing,4,Female,1,1,Sales Representative,3,Divorced,2351,0,No,16,3,4,1,3,3,2,2,2,1,0,111837,0.49241,3.9642,0.50202,0.18984,0.095303
1058,29,Yes,Travel_Frequently,Sales,13,3,Technical Degree,1,Female,3,2,Sales Representative,2,Single,5765,5,No,11,3,1,0,7,4,1,5,3,0,0,150073,0.89264,2.1693,0.91004,0.10389,0.094542
441,34,Yes,Travel_Frequently,Sales,23,3,Human Resources,2,Female,3,3,Sales Representative,1,Divorced,9950,9,Yes,15,3,3,3,11,2,3,3,2,0,2,282974,0.81155,2.37,0.82738,0.1135,0.093904
563,33,Yes,Travel_Rarely,Sales,1,4,Other,4,Male,3,1,Sales Representative,4,Single,2686,1,Yes,13,3,3,0,10,2,2,10,9,7,8,245077,0.25219,7.6035,0.2571,0.36413,0.093619
171,27,No,Travel_Rarely,Sales,17,3,Technical Degree,3,Male,3,1,Sales Representative,2,Married,3058,0,Yes,16,3,4,1,6,3,2,5,2,1,1,299308,0.23332,8.1564,0.23787,0.3906,0.092914
646,29,Yes,Travel_Rarely,Sales,1,3,Medical,2,Female,2,1,Sales Representative,3,Divorced,2800,6,Yes,19,3,3,3,5,3,3,3,2,0,2,117609,0.53336,3.5003,0.54376,0.16763,0.091148
1111,35,Yes,Travel_Rarely,Sales,2,3,Life Sciences,1,Female,3,1,Sales Representative,1,Divorced,2074,1,Yes,12,3,4,1,1,2,3,1,0,0,0,56110,0.82034,2.2545,0.83634,0.10797,0.090297
302,18,No,Travel_Rarely,Sales,10,3,Medical,4,Female,2,1,Sales Representative,3,Single,1200,1,No,12,3,1,0,0,2,3,0,0,0,0,55530,0.47741,3.8563,0.48672,0.18467,0.089883
1355,56,Yes,Travel_Rarely,Sales,24,2,Life Sciences,1,Male,3,1,Sales Representative,4,Single,2587,1,No,16,3,4,0,5,3,3,4,2,1,0,96792,0.58698,3.1179,0.59843,0.14931,0.089354
37,50,Yes,Travel_Rarely,Sales,3,2,Marketing,1,Male,2,1,Sales Representative,3,Married,2683,1,Yes,14,3,3,0,3,2,3,3,2,0,2,87851,0.66269,2.7286,0.67561,0.13067,0.088284
941,39,Yes,Travel_Rarely,Sales,23,3,Medical,3,Male,3,1,Sales Representative,1,Single,3904,0,No,13,3,1,0,6,2,3,5,2,0,3,184053,0.45982,3.9287,0.46879,0.18814,0.088199
881,32,No,Travel_Frequently,Sales,13,3,Other,3,Female,2,1,Sales Representative,2,Married,2743,1,No,20,4,3,1,2,2,3,2,2,2,2,261047,0.22714,7.9307,0.23157,0.3798,0.08795
1008,29,Yes,Travel_Frequently,Sales,14,1,Other,3,Female,3,3,Sales Representative,4,Single,7553,0,Yes,12,3,1,0,9,1,3,8,7,7,7,284204,0.56564,3.1357,0.57667,0.15016,0.086596
386,30,Yes,Travel_Frequently,Sales,4,3,Technical Degree,3,Male,3,1,Sales Representative,4,Single,2285,9,Yes,23,4,3,0,3,4,3,1,0,0,0,55377,0.87604,2.0196,0.89313,0.096716,0.08638
947,40,Yes,Travel_Rarely,Sales,25,4,Marketing,4,Male,2,3,Sales Representative,2,Single,9094,2,Yes,12,3,3,0,9,2,3,5,4,1,0,245500,0.76716,2.2497,0.78212,0.10773,0.084261
1392,38,No,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,2,1,Sales Representative,1,Single,2858,4,No,14,3,1,0,20,3,2,1,0,0,0,188784,0.3042,5.5045,0.31013,0.26361,0.081753
260,31,Yes,Travel_Frequently,Sales,29,2,Medical,3,Male,2,1,Sales Representative,2,Single,3479,0,No,11,3,2,0,6,2,4,5,4,1,4,127142,0.54792,3.0455,0.55861,0.14584,0.08147
51,48,Yes,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,2,3,Sales Representative,3,Single,5381,9,Yes,13,3,4,0,23,2,3,1,0,0,0,156418,0.68434,2.4224,0.69768,0.11601,0.080935
165,27,No,Non-Travel,Sales,3,3,Medical,3,Male,2,1,Sales Representative,3,Divorced,2566,1,Yes,15,3,4,1,1,2,2,1,1,0,1,230644,0.21936,7.4904,0.22363,0.35871,0.080219
488,20,No,Travel_Rarely,Sales,1,3,Life Sciences,4,Female,2,1,Sales Representative,2,Single,2836,1,No,13,3,4,0,1,0,4,1,0,0,0,269097,0.20765,7.9072,0.2117,0.37867,0.080165
615,26,Yes,Travel_Frequently,Sales,5,2,Medical,3,Female,2,1,Sales Representative,3,Married,2366,1,Yes,14,3,1,1,8,2,3,8,7,1,7,108311,0.43039,3.8148,0.43878,0.18269,0.080161
910,19,No,Travel_Rarely,Sales,25,3,Life Sciences,2,Female,4,1,Sales Representative,4,Single,2994,1,Yes,12,3,4,0,1,2,3,1,0,0,1,77469,0.75398,2.1562,0.76868,0.10326,0.079374
645,31,No,Travel_Rarely,Sales,11,4,Life Sciences,4,Male,3,1,Sales Representative,4,Married,2356,3,Yes,19,3,2,1,8,2,3,6,4,0,2,264809,0.17106,9.3665,0.1744,0.44855,0.078226
1194,38,No,Travel_Frequently,Sales,2,3,Medical,4,Female,2,1,Sales Representative,2,Single,2440,1,No,22,4,2,0,4,3,3,4,3,3,3,299641,0.15429,10.2336,0.1573,0.49008,0.077089
1256,33,Yes,Travel_Rarely,Sales,16,3,Life Sciences,1,Female,3,3,Sales Representative,1,Single,8564,2,Yes,20,4,3,0,11,2,2,0,0,0,0,299666,0.53114,2.9159,0.5415,0.13964,0.075616
659,44,No,Travel_Rarely,Sales,9,2,Life Sciences,2,Male,3,1,Sales Representative,1,Married,2559,1,Yes,13,3,4,0,8,0,3,8,7,7,1,84178,0.56405,2.7412,0.57505,0.13128,0.07549
765,28,No,Travel_Rarely,Sales,10,1,Medical,4,Male,3,1,Sales Representative,2,Married,1052,1,No,22,4,2,0,1,5,3,1,0,0,0,227611,0.085506,18.03,0.087173,0.86344,0.075269
251,37,Yes,Travel_Frequently,Sales,10,3,Medical,1,Male,3,3,Sales Representative,3,Divorced,10048,6,No,11,3,2,2,17,5,3,1,0,0,0,234972,0.77524,1.9487,0.79035,0.093324,0.073759
1138,22,No,Non-Travel,Sales,26,2,Other,2,Female,2,1,Sales Representative,3,Married,2814,1,Yes,14,3,2,0,4,2,2,4,2,1,3,150711,0.33667,4.4631,0.34323,0.21374,0.073362
1116,34,No,Travel_Rarely,Sales,7,4,Medical,1,Male,3,1,Sales Representative,4,Single,2972,1,No,13,3,3,0,1,4,1,1,0,0,0,244929,0.21841,6.8677,0.22267,0.32889,0.073233
698,29,No,Travel_Frequently,Sales,20,3,Technical Degree,3,Female,3,1,Sales Representative,4,Married,2157,1,No,15,3,2,1,3,5,3,3,1,0,2,296372,0.1306,11.45,0.13314,0.54833,0.073007
1202,23,Yes,Travel_Rarely,Sales,8,1,Medical,4,Male,2,1,Sales Representative,3,Single,3989,1,Yes,11,3,1,0,5,2,3,5,4,1,2,110534,0.6454,2.3091,0.65798,0.11058,0.072762
1443,29,Yes,Travel_Rarely,Sales,1,4,Medical,1,Male,3,1,Sales Representative,4,Married,4787,9,Yes,14,3,2,3,4,3,4,2,2,2,2,296752,0.28382,5.1659,0.28935,0.24739,0.071583
337,29,Yes,Travel_Rarely,Sales,8,4,Other,2,Male,1,1,Sales Representative,1,Married,2119,1,Yes,11,3,4,0,7,4,2,7,7,0,7,50205,0.72279,1.9744,0.73688,0.094552,0.069674
745,37,Yes,Travel_Rarely,Sales,11,2,Medical,1,Female,1,2,Sales Representative,2,Married,4777,5,No,15,3,1,0,15,2,1,1,0,0,0,110203,0.74182,1.9225,0.75628,0.092065,0.069627
27,32,Yes,Travel_Frequently,Sales,16,1,Life Sciences,2,Female,1,1,Sales Representative,1,Single,3919,1,Yes,22,4,2,0,10,5,3,10,2,6,7,78072,0.85781,1.6601,0.87454,0.079502,0.069527
922,28,No,Travel_Frequently,Sales,1,4,Medical,4,Male,3,1,Sales Representative,3,Single,2154,0,Yes,11,3,3,0,5,2,2,4,2,0,2,130901,0.27854,5.0643,0.28397,0.24252,0.068869
205,38,Yes,Travel_Rarely,Sales,29,1,Medical,2,Male,3,2,Sales Representative,1,Married,6673,7,Yes,19,3,2,0,17,2,3,1,0,0,0,141991,0.79462,1.7732,0.81011,0.084917,0.068793
153,53,No,Travel_Rarely,Sales,6,2,Marketing,2,Male,3,2,Sales Representative,3,Married,2306,2,Yes,20,4,4,1,13,3,1,7,7,4,5,287797,0.13365,10.4003,0.13625,0.49806,0.067863
440,31,Yes,Travel_Frequently,Sales,20,3,Life Sciences,1,Male,3,3,Sales Representative,3,Married,9824,3,No,12,3,1,0,12,2,3,1,0,0,0,284748,0.56882,2.4154,0.57991,0.11567,0.06708
902,48,No,Travel_Rarely,Sales,2,2,Technical Degree,4,Male,4,1,Sales Representative,2,Single,2559,5,No,11,3,3,0,7,4,2,1,0,0,0,298320,0.14054,9.7147,0.14328,0.46523,0.066659
119,36,No,Travel_Rarely,Sales,3,2,Life Sciences,1,Female,3,1,Sales Representative,4,Divorced,2835,5,No,22,4,1,1,7,2,3,1,0,0,0,273517,0.16792,8.0399,0.17119,0.38502,0.065912
158,58,No,Travel_Rarely,Sales,9,3,Medical,2,Female,2,1,Sales Representative,2,Married,3346,4,Yes,20,4,2,1,9,3,2,1,0,0,0,285185,0.18841,7.1026,0.19209,0.34014,0.065337
1172,40,Yes,Travel_Rarely,Sales,7,3,Life Sciences,1,Male,3,1,Sales Representative,1,Single,2166,3,Yes,14,3,2,0,10,3,1,4,2,0,3,41070,0.84168,1.5801,0.85809,0.07567,0.064932
926,42,No,Travel_Rarely,Sales,7,4,Medical,2,Female,4,2,Sales Representative,2,Married,2372,6,Yes,16,3,4,0,18,2,3,1,0,0,0,164034,0.22931,5.7629,0.23378,0.27598,0.064519
832,31,Yes,Travel_Frequently,Sales,15,3,Medical,3,Male,3,1,Sales Representative,3,Married,2610,1,No,12,3,3,1,2,5,2,2,2,2,2,119626,0.3447,3.8195,0.35143,0.18291,0.06428
313,31,No,Travel_Rarely,Sales,2,4,Life Sciences,3,Male,3,1,Sales Representative,4,Divorced,2695,0,Yes,18,3,2,1,3,2,1,2,2,2,2,264716,0.16063,8.1854,0.16376,0.39199,0.064194
860,29,No,Travel_Rarely,Sales,15,1,Life Sciences,2,Female,1,1,Sales Representative,4,Married,2168,0,Yes,18,3,1,1,6,2,2,5,4,1,3,136050,0.25086,5.2295,0.25575,0.25044,0.064049
1370,28,Yes,Travel_Rarely,Sales,13,2,Marketing,4,Female,3,2,Sales Representative,3,Single,9854,3,Yes,11,3,4,0,6,0,3,2,0,2,2,211871,0.72862,1.7918,0.74283,0.085806,0.063739
696,37,Yes,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,2,3,Sales Representative,3,Married,10609,5,No,11,3,3,0,17,2,1,14,1,11,7,222958,0.71966,1.7513,0.73369,0.08387,0.061534
707,40,Yes,Non-Travel,Sales,24,3,Life Sciences,2,Female,4,4,Sales Representative,2,Single,13194,4,Yes,16,3,4,0,22,2,2,1,0,0,0,289529,0.67773,1.8287,0.69095,0.087573,0.060509
1,41,Yes,Travel_Rarely,Sales,1,2,Life Sciences,2,Female,3,2,Sales Representative,4,Single,5993,8,Yes,11,3,1,0,8,0,1,6,4,0,5,121902,0.72978,1.6951,0.74401,0.081175,0.060395
123,56,Yes,Travel_Rarely,Sales,14,4,Life Sciences,2,Female,3,1,Sales Representative,2,Married,4963,9,Yes,18,3,1,3,7,2,3,5,4,4,3,93607,0.78556,1.5717,0.80087,0.07527,0.060282
861,22,Yes,Travel_Frequently,Sales,3,4,Life Sciences,3,Male,2,1,Sales Representative,4,Married,2853,0,Yes,11,3,2,1,1,5,3,0,0,0,0,46632,0.90633,1.3621,0.924,0.065229,0.060271
125,31,Yes,Travel_Rarely,Sales,6,4,Life Sciences,2,Male,1,2,Sales Representative,3,Married,6172,4,Yes,18,3,2,0,12,3,2,7,7,7,7,178406,0.51212,2.4088,0.52211,0.11536,0.060228
1187,35,Yes,Travel_Frequently,Sales,12,4,Other,4,Male,3,2,Sales Representative,4,Single,4581,3,Yes,24,4,1,0,13,2,4,11,9,6,7,88338,0.76064,1.607,0.77548,0.076956,0.059678
609,55,Yes,Travel_Rarely,Sales,2,1,Medical,3,Male,3,2,Sales Representative,4,Single,5160,4,No,16,3,3,0,12,3,2,9,7,7,3,126359,0.59301,2.0407,0.60458,0.097727,0.059083
1084,40,Yes,Travel_Rarely,Sales,9,4,Life Sciences,4,Male,3,1,Sales Representative,1,Single,2018,3,No,14,3,2,0,15,3,1,5,4,1,0,253138,0.11558,10.4533,0.11784,0.5006,0.058988
69,35,No,Travel_Frequently,Sales,1,3,Medical,2,Male,3,1,Sales Representative,1,Married,2194,4,No,13,3,4,1,5,2,2,3,2,1,2,192069,0.16503,7.2952,0.16824,0.34936,0.058778
760,45,No,Travel_Rarely,Sales,24,4,Medical,2,Male,3,1,Sales Representative,2,Single,2177,1,No,16,3,1,0,6,3,3,6,3,0,4,266597,0.1176,10.2051,0.11989,0.48871,0.058593
828,28,No,Travel_Frequently,Sales,6,3,Life Sciences,3,Male,2,1,Sales Representative,3,Divorced,2703,1,Yes,14,3,4,1,3,2,3,3,1,0,2,114732,0.3309,3.5372,0.33735,0.16939,0.057145
934,28,No,Travel_Rarely,Sales,1,3,Technical Degree,4,Male,3,1,Sales Representative,1,Single,2080,2,No,11,3,2,0,5,2,2,3,2,1,2,271040,0.10775,10.859,0.10985,0.52003,0.057127
506,26,No,Travel_Rarely,Sales,6,3,Life Sciences,3,Female,3,1,Sales Representative,4,Married,2659,1,Yes,13,3,3,1,3,2,3,3,2,0,2,187183,0.19638,5.8663,0.20021,0.28093,0.056246
735,22,No,Travel_Rarely,Sales,8,1,Life Sciences,2,Male,1,1,Sales Representative,1,Married,2451,1,No,15,3,1,1,4,3,2,4,3,1,1,219248,0.15426,7.4544,0.15727,0.35698,0.056143
319,27,No,Travel_Rarely,Sales,5,3,Life Sciences,3,Female,3,1,Sales Representative,2,Single,2478,1,Yes,12,3,2,0,4,2,2,4,3,1,2,183057,0.18612,6.1561,0.18975,0.29481,0.055941
1397,53,Yes,Travel_Rarely,Sales,24,4,Life Sciences,1,Male,3,3,Sales Representative,1,Single,10448,6,Yes,13,3,2,0,15,2,2,2,2,2,2,151038,0.95093,1.2047,0.96948,0.057691,0.05593
502,30,No,Travel_Frequently,Sales,3,3,Medical,3,Female,3,1,Sales Representative,3,Divorced,2083,1,No,20,4,3,1,1,2,3,1,0,0,0,120573,0.23745,4.8237,0.24208,0.231,0.05592
121,30,No,Travel_Frequently,Sales,23,3,Life Sciences,1,Male,1,1,Sales Representative,3,Divorced,2613,1,No,25,4,3,3,10,2,2,10,7,0,9,223282,0.16054,7.1209,0.16367,0.34101,0.055813
911,23,No,Travel_Rarely,Sales,1,2,Life Sciences,4,Male,3,1,Sales Representative,3,Married,1223,1,No,22,4,4,1,1,2,3,1,0,0,1,257687,0.064137,17.5584,0.065387,0.84086,0.054981
495,34,No,Travel_Rarely,Sales,14,3,Technical Degree,3,Female,3,1,Sales Representative,3,Divorced,2579,1,Yes,18,3,4,2,8,3,3,8,2,0,6,182275,0.18983,5.8897,0.19353,0.28205,0.054587
25,34,Yes,Travel_Rarely,Sales,6,1,Medical,2,Male,3,1,Sales Representative,1,Single,2960,2,No,11,3,3,0,8,2,3,4,2,1,3,219769,0.17739,6.1872,0.18085,0.2963,0.053585
1414,25,No,Travel_Rarely,Sales,2,1,Other,4,Male,3,1,Sales Representative,3,Divorced,3977,6,Yes,19,3,3,1,7,2,2,2,2,0,2,182534,0.28679,3.8248,0.29238,0.18317,0.053554
560,38,No,Travel_Rarely,Sales,2,5,Medical,4,Male,3,1,Sales Representative,3,Married,3057,6,Yes,13,3,2,1,6,0,1,1,0,0,1,124917,0.32172,3.4052,0.32799,0.16307,0.053487
491,38,No,Travel_Rarely,Sales,1,1,Life Sciences,3,Female,3,1,Sales Representative,1,Single,2619,3,No,17,3,4,0,8,3,2,0,0,0,0,233339,0.1457,7.4246,0.14854,0.35556,0.052816
211,32,Yes,Travel_Rarely,Sales,4,4,Medical,4,Male,1,3,Sales Representative,4,Married,10400,1,No,11,3,3,0,14,2,2,14,8,9,8,286460,0.46256,2.2954,0.47158,0.10992,0.051838
22,36,Yes,Travel_Rarely,Sales,9,4,Life Sciences,3,Male,2,1,Sales Representative,1,Single,3407,7,No,23,4,2,0,10,4,3,5,3,0,3,68889,0.62894,1.685,0.6412,0.080693,0.05174
764,34,No,Travel_Rarely,Sales,10,4,Life Sciences,3,Female,3,1,Sales Representative,3,Married,2220,1,Yes,19,3,4,1,1,2,3,1,1,0,0,65090,0.43325,2.4433,0.4417,0.11701,0.051683
1258,31,Yes,Travel_Rarely,Sales,16,4,Marketing,1,Male,3,3,Sales Representative,3,Married,8161,2,No,13,3,1,3,10,2,3,1,0,0,0,232804,0.44335,2.3772,0.452,0.11384,0.051457
572,26,No,Travel_Frequently,Sales,1,2,Life Sciences,1,Female,1,1,Sales Representative,4,Divorced,4364,3,No,14,3,1,1,5,2,3,2,2,2,0,115632,0.47677,2.2081,0.48607,0.10574,0.051398
592,33,Yes,Travel_Rarely,Sales,16,3,Marketing,1,Female,3,2,Sales Representative,1,Single,5324,5,No,15,3,3,0,6,3,3,3,2,0,2,130101,0.50004,2.0364,0.50979,0.097521,0.049716
415,24,Yes,Travel_Rarely,Sales,1,1,Technical Degree,1,Female,3,1,Sales Representative,2,Single,3202,1,Yes,16,3,2,0,6,4,3,5,3,1,4,190731,0.20446,4.9639,0.20845,0.23772,0.049551
990,37,No,Travel_Rarely,Sales,4,1,Life Sciences,3,Male,3,1,Sales Representative,3,Married,2996,7,Yes,15,3,4,0,8,2,3,6,4,1,3,294568,0.12245,8.1934,0.12483,0.39237,0.048981
639,25,No,Travel_Rarely,Sales,4,1,Marketing,3,Male,2,2,Sales Representative,1,Married,4256,1,No,12,3,1,0,5,1,4,5,2,0,3,276823,0.18506,5.4202,0.18867,0.25957,0.048973
743,50,No,Travel_Rarely,Sales,9,3,Life Sciences,1,Male,3,1,Sales Representative,4,Married,2380,4,No,18,3,2,0,8,5,3,1,0,0,0,296432,0.095947,10.3793,0.097818,0.49706,0.048621
672,34,No,Travel_Rarely,Sales,10,3,Life Sciences,2,Male,3,1,Sales Representative,2,Divorced,2008,1,No,14,3,2,2,1,3,3,1,0,1,0,184019,0.12884,7.6369,0.13135,0.36573,0.04804
370,31,No,Travel_Rarely,Sales,9,4,Life Sciences,3,Male,2,1,Sales Representative,2,Single,2657,0,Yes,16,3,4,0,3,5,3,2,2,2,2,133637,0.23472,4.1913,0.23929,0.20072,0.048031
1460,29,No,Travel_Rarely,Sales,13,2,Other,4,Male,2,2,Sales Representative,2,Married,4025,4,Yes,13,3,1,1,10,2,3,4,3,0,3,205771,0.23087,4.2603,0.23537,0.20402,0.04802
872,24,Yes,Travel_Rarely,Sales,17,2,Life Sciences,4,Female,3,1,Sales Representative,2,Married,2210,1,No,13,3,1,1,1,3,1,1,0,0,0,37977,0.68471,1.432,0.69806,0.068578,0.047871
49,46,No,Travel_Frequently,Sales,5,4,Marketing,1,Male,3,2,Sales Representative,4,Single,5772,4,Yes,21,4,3,0,14,4,3,9,6,0,8,255085,0.26431,3.6828,0.26946,0.17637,0.047524
215,30,Yes,Travel_Rarely,Sales,3,3,Technical Degree,4,Female,3,1,Sales Representative,1,Single,2657,5,Yes,11,3,3,0,8,5,3,5,2,0,4,231722,0.13382,7.2677,0.13643,0.34804,0.047482
1246,24,No,Travel_Frequently,Sales,10,3,Medical,1,Male,3,1,Sales Representative,4,Married,2145,0,No,14,3,4,1,3,2,3,2,2,2,1,175317,0.14014,6.8111,0.14287,0.32618,0.046602
471,24,No,Travel_Frequently,Sales,24,3,Medical,4,Male,3,1,Sales Representative,4,Married,2400,0,No,13,3,3,2,3,3,3,2,2,2,1,126095,0.21799,4.3783,0.22224,0.20967,0.046598
423,19,Yes,Travel_Rarely,Sales,2,2,Technical Degree,1,Male,2,1,Sales Representative,4,Single,2564,1,No,12,3,3,0,1,3,4,1,0,0,0,35753,0.81541,1.162,0.83131,0.055648,0.046261
976,55,Yes,Travel_Rarely,Sales,13,4,Marketing,1,Male,4,4,Sales Representative,3,Single,13695,6,Yes,17,3,3,0,24,2,2,19,7,3,8,184011,0.841,1.1197,0.8574,0.053621,0.045975
494,44,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Female,2,2,Sales Representative,3,Single,5985,4,No,11,3,2,0,10,1,4,2,2,0,2,219341,0.30577,3.054,0.31173,0.14626,0.045593
842,24,No,Travel_Rarely,Sales,24,3,Medical,4,Male,3,1,Sales Representative,2,Single,3597,8,No,22,4,4,0,6,2,3,4,3,1,2,233002,0.16944,5.3981,0.17274,0.25851,0.044655
596,58,Yes,Travel_Rarely,Sales,2,4,Life Sciences,4,Male,3,5,Sales Representative,2,Single,19246,7,Yes,12,3,4,0,40,2,3,31,15,13,8,294994,0.71425,1.2773,0.72818,0.061169,0.044542
692,40,No,Travel_Frequently,Sales,9,4,Medical,4,Male,3,1,Sales Representative,2,Divorced,3617,8,Yes,14,3,4,1,3,2,3,1,1,0,0,281909,0.13862,6.495,0.14132,0.31104,0.043958
1198,20,No,Travel_Rarely,Sales,9,1,Life Sciences,4,Male,3,1,Sales Representative,1,Single,2728,1,No,11,3,1,0,2,3,3,2,2,0,2,284342,0.1036,8.6859,0.10562,0.41596,0.043932
604,45,No,Travel_Rarely,Sales,2,3,Life Sciences,2,Female,2,1,Sales Representative,3,Single,2274,1,No,14,3,4,0,1,3,3,1,0,0,0,211853,0.11582,7.7636,0.11808,0.37179,0.043901
1374,38,No,Travel_Frequently,Sales,8,3,Medical,4,Female,2,2,Sales Representative,2,Divorced,2133,1,Yes,16,3,3,1,20,3,3,20,11,0,7,284760,0.080802,11.1252,0.082377,0.53278,0.043889
770,26,No,Travel_Frequently,Sales,1,1,Medical,1,Female,2,1,Sales Representative,3,Divorced,2007,1,No,13,3,3,2,5,5,3,5,3,1,3,127125,0.16665,5.2784,0.1699,0.25278,0.042947
1461,29,No,Travel_Rarely,Sales,28,4,Medical,4,Female,2,1,Sales Representative,1,Single,3785,1,No,14,3,2,0,5,3,1,5,4,0,4,296475,0.13432,6.5274,0.13693,0.31259,0.042805
1334,46,Yes,Travel_Rarely,Sales,10,3,Life Sciences,3,Female,3,3,Sales Representative,2,Married,7314,5,No,21,4,3,3,14,2,3,8,7,0,7,272720,0.28193,3.1073,0.28743,0.14881,0.042771
1401,38,No,Travel_Frequently,Sales,1,4,Other,4,Male,3,1,Sales Representative,2,Married,2991,0,Yes,11,3,2,1,7,2,3,6,2,1,2,116484,0.26739,3.2454,0.2726,0.15542,0.042368
461,26,No,Travel_Rarely,Sales,29,2,Medical,1,Male,3,2,Sales Representative,3,Divorced,4306,5,No,12,3,1,2,8,5,3,0,0,0,0,237985,0.18812,4.6057,0.19179,0.22056,0.042302
578,37,No,Travel_Rarely,Sales,10,1,Life Sciences,4,Female,3,1,Sales Representative,1,Divorced,2782,0,Yes,13,3,2,2,6,3,2,5,3,4,3,206476,0.13896,6.1849,0.14167,0.29619,0.04196
607,34,No,Travel_Frequently,Sales,16,4,Life Sciences,3,Female,2,1,Sales Representative,4,Single,2553,1,No,16,3,3,0,6,3,3,5,2,1,3,291541,0.089924,9.5163,0.091677,0.45573,0.04178
369,40,Yes,Travel_Rarely,Sales,22,2,Marketing,3,Male,2,2,Sales Representative,3,Married,6380,2,Yes,12,3,1,2,8,6,3,6,4,1,0,209084,0.31156,2.731,0.31764,0.13078,0.041542
579,38,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Female,4,2,Sales Representative,1,Single,5980,6,Yes,12,3,4,0,17,2,3,15,7,4,12,191757,0.3174,2.6722,0.32359,0.12797,0.041409
428,60,No,Travel_Frequently,Sales,28,3,Marketing,3,Female,2,3,Sales Representative,1,Married,10266,4,No,19,3,4,0,22,5,4,18,13,13,11,285506,0.36161,2.3176,0.36866,0.11099,0.040916
1105,29,No,Travel_Rarely,Sales,9,3,Life Sciences,3,Male,4,1,Sales Representative,3,Married,2451,6,No,18,3,1,2,5,2,2,1,0,0,0,233459,0.10506,7.9375,0.10711,0.38012,0.040715
819,31,No,Travel_Frequently,Sales,20,3,Life Sciences,3,Male,4,1,Sales Representative,4,Married,2791,0,No,12,3,1,1,3,4,3,2,2,2,2,252402,0.11,7.5362,0.11215,0.3609,0.040475
863,44,No,Non-Travel,Sales,17,3,Life Sciences,4,Male,1,1,Sales Representative,3,Single,2290,2,No,13,3,4,0,6,3,3,0,0,0,0,272154,0.08351,9.9037,0.085139,0.47428,0.04038
850,43,Yes,Travel_Rarely,Sales,9,3,Marketing,1,Female,1,2,Sales Representative,3,Single,5346,8,No,13,3,2,0,7,2,2,4,3,1,3,66934,0.79257,1.0434,0.80802,0.049966,0.040374
1060,35,No,Travel_Rarely,Sales,7,1,Life Sciences,4,Male,3,1,Sales Representative,3,Married,2404,1,No,13,3,1,1,1,3,3,1,0,0,0,273405,0.086586,9.4774,0.088274,0.45387,0.040065
544,44,No,Non-Travel,Sales,24,3,Medical,1,Male,1,1,Sales Representative,3,Single,3708,2,No,14,3,3,0,9,5,3,5,2,1,4,299644,0.12166,6.7342,0.12404,0.32249,0.040001
1340,22,Yes,Travel_Rarely,Sales,7,1,Life Sciences,4,Male,3,1,Sales Representative,2,Single,2472,1,Yes,23,4,1,0,1,2,3,1,0,0,0,27617,0.87506,0.93099,0.89212,0.044585,0.039775
1053,30,No,Non-Travel,Sales,7,3,Technical Degree,3,Male,3,1,Sales Representative,3,Divorced,1274,1,No,13,3,2,2,1,2,2,1,0,0,0,123786,0.10016,8.0969,0.10211,0.38776,0.039594
108,25,Yes,Travel_Rarely,Sales,5,3,Marketing,3,Male,2,2,Sales Representative,3,Single,5744,1,Yes,11,3,4,0,6,1,3,6,4,0,3,236064,0.23076,3.4248,0.23526,0.16401,0.038586
328,39,Yes,Travel_Rarely,Sales,3,2,Medical,4,Female,3,2,Sales Representative,3,Married,5238,4,Yes,18,3,1,0,12,3,2,1,0,0,0,130104,0.3792,2.0699,0.38659,0.099125,0.038321
1073,29,No,Travel_Frequently,Sales,2,1,Life Sciences,4,Female,3,1,Sales Representative,2,Married,3180,0,No,13,3,3,3,4,3,3,3,2,0,2,239524,0.12504,6.2768,0.12748,0.30059,0.038319
